logFC,P.Value,adj.P.Val,symbol,FC,logPval
0.587483575990856,0.0351536608006268,0.341597049374598,ADSL,1.33624783095684,1.45402944211708
0.645698872883706,0.0353481517509365,0.341597049374598,PYGL,1.40470120875727,1.45163328923212
0.580591312236301,0.0356974514820165,0.341597049374598,SUCLG2,1.32828965075806,1.44736278799999
0.761944549681456,0.0362439445132151,0.341597049374598,ARF5,1.54834951027077,1.44076454313925
0.808395313904736,0.0362939273771601,0.341597049374598,PA2G4,1.60850829900831,1.44016603411573
0.613030367557936,0.0366122321570388,0.341597049374598,DARS1,1.36601299368613,1.43637379245328
0.864739202257081,0.0374940577752705,0.341597049374598,HAT1,1.68372403423373,1.42603755573623
0.749954167081945,0.0380190325308784,0.341597049374598,RPS7,1.53308379061623,1.41999893880795
0.649833967349235,0.0392341169632932,0.341597049374598,NUDCD1,1.40964920353133,1.40633611754907
0.697766492307309,0.0394578253351105,0.341597049374598,VPS35,1.4678602764616,1.40386685397959
0.718397838307833,0.0397527653205991,0.341597049374598,ACTL6A,1.49341079371857,1.40063265514073
0.614326441771389,0.0397578450857927,0.341597049374598,NUDT21,1.36753441752897,1.4005771628238
0.661982875777003,0.0398517500959117,0.341597049374598,PFN1,1.42425355878462,1.39955260173818
1.07773092158471,0.0399896812890396,0.341597049374598,RPL9P9,1.99227037960429,1.39805205710586
0.621626651369493,0.0401316272347437,0.341597049374598,AHCY,1.37612457287094,1.39651323037973
1.27081979244414,0.041216419278459,0.341597049374598,NME1,2.30938035989434,1.38492974072649
0.691362953264932,0.0414652599167277,0.341597049374598,EIF4A1,1.45999121802456,1.38231560798462
0.623499238843472,0.0418967903983942,0.341597049374598,DPYSL2,1.37833371578287,1.3778192459038
0.656294632109105,0.0423458627492777,0.341597049374598,IDH1,1.41740313917714,1.37318901444615
0.794089355957137,0.0424967295532611,0.341597049374598,ALDH1B1,1.58980575057986,1.37164449092907
0.753365867126284,0.042829908171355,0.341597049374598,FDPS,1.53741661832834,1.36825285674321
0.683224400608902,0.0449287802535257,0.341597049374598,GSTM3,1.45003155848684,1.34747537166635
0.581750916012982,0.0449564861685374,0.341597049374598,NLN,1.32962646581116,1.34720764088319
0.622664090241951,0.0451162375390364,0.341597049374598,LARS2,1.37734818136404,1.34566712542913
1.00871798243644,0.045264241237121,0.341597049374598,PPID,1.88787535749169,1.34424475529555
0.809817205259499,0.045519119019053,0.341597049374598,ILF2,1.61037578540425,1.34180615190443
0.641484926670296,0.0460363764279166,0.341597049374598,WDR61,1.39967073303389,1.33689886747693
0.787408591578679,0.0460527380096355,0.341597049374598,NDUFV1,1.58112547356219,1.3367445442483
0.854932562740768,0.0464731548733145,0.341597049374598,CKB,1.67045141598366,1.33279784403579
0.697476968801322,0.0465416148787589,0.341597049374598,TUFM,1.46750386933769,1.33215855184502
0.741685658367153,0.0467028500743357,0.341597049374598,MCM7,1.52261838135631,1.33065661549838
0.644422763915443,0.0493318656001266,0.341597049374598,TIPRL,1.40317656710958,1.30687246036352
