logFC,P.Value,adj.P.Val,symbol,FC,logPval
0.590769281122133,0.0191288730903624,0.0438644848451413,PHF5A,1.3400524073992,1.71831061413647
0.323175956260334,0.0201342612129132,0.0453874023952111,XRCC6,1.05125457273956,1.69606430134543
2.25231303738523,0.0222013546654102,0.0492130028416593,COL1A1,4.71198925106618,1.65362052528976
-0.809044259754742,0.0254086809376003,0.0553992551590302,ENO1,-1.60936041882348,1.59501788026214
-0.644557475695168,0.032125185136596,0.0672653181652846,CAPZA1,-1.4033374632623,1.49315436082577
-0.815621010937729,0.0321450694185689,0.0672653181652846,SERPINB3,-1.6180146415535,1.49288563202509
0.525159850345151,0.0329491563599274,0.0672653181652846,RNH1,1.2653724942084,1.48215570073367
-0.791047872791456,0.0333437593777947,0.0672653181652846,STK38,-1.58584975365345,1.47698543675189
0.382001213646426,0.0333797819466826,0.0672653181652846,NCL,1.11130514500273,1.4765165046748
0.333980225570349,0.0359062817912628,0.0712766489289247,RPL10A,1.06214993520613,1.44482956510904
-0.741399528484461,0.0400640714177144,0.0783606102728825,STK38L,-1.52225712551982,1.39724491863706
-0.408694050439133,0.0419853715692885,0.0809283249089183,TAF15,-1.1391573695567,1.37690199896791
-0.367049834888224,0.0427796631750693,0.0812813600326317,HSPA5,-1.09587119470503,1.36876263916105
-0.378614369805934,0.0448792657077283,0.0840696104102515,ATP5F1A,-1.10779859039152,1.34795425740454
-0.672393278871127,0.047037156415574,0.0868880806009909,CASP14,-1.43684834885556,1.32755894097854
0.317010717652554,0.049511996286114,0.0902067877541529,SF3B1,1.04506381375736,1.30528956289159
-0.377080241634848,0.0553936310477107,0.0987395039128629,CCT6A,-1.10621224742877,1.25654016595462
-0.248129365696368,0.055680171379434,0.0987395039128629,RIOK1,-0.977169296276812,1.25429943666926
0.346993506085736,0.0567596710794469,0.0993294243890321,RRBP1,1.07535207379791,1.24596012993047
-0.28865684478712,0.0617538906397195,0.10666581110497,HSPA8,-1.01683655325122,1.20933567563699
-0.458976328709163,0.0709061452673096,0.120904068212207,LIMA1,-1.19269057234636,1.14931612391387
-0.301715271369263,0.0734532478669704,0.123661797041861,AGL,-1.02978722153418,1.13398899634046
0.271141669450049,0.0756894882496444,0.125833774215034,SF3B2,0.999596533399215,1.12096443109658
-0.386808980422511,0.0880344758398479,0.144550435638269,HSP90AA1,-1.11629336871352,1.05534721722661
-0.292383144226211,0.0914388605001002,0.148309371298943,BCLAF1,-1.0205235625822,1.03886919470379
0.394822113774749,0.0941587313010923,0.150880858590907,HNRNPR,1.12463484806255,1.02613940182825
-0.295121974457725,0.0963075879848263,0.151634085014083,HSP90AB1,-1.02323785416336,1.01633949387117
-0.377449396576241,0.0969090017007296,0.151634085014083,VCP,-1.10659385238511,1.0136358802518
-0.448375021427282,0.0991333628024506,0.153310898287511,EEF2,-1.1812855223258,1.00378016143212
-0.232376725918368,0.113046760528565,0.171549921299949,CCT4,-0.961960844501721,0.946741878296297
0.513354965983378,0.113506714845079,0.171549921299949,HMGN2,1.25221782498459,0.944978445661132
-0.195760525397027,0.127206573389572,0.188200460031579,FLNA,-0.927049640918737,0.895490445974895
-0.202041526088021,0.128641262046964,0.188200460031579,CCT2,-0.932995119097067,0.890619707888661
-0.293533777156942,0.12876873581108,0.188200460031579,SPIN1,-1.02166343780348,0.890189567977006
-0.20166574723612,0.130804595323348,0.189097947587014,EIF3I,-0.932638917603044,0.883376998454288
0.8431770982457,0.139695292347229,0.199779289055715,ERH,1.65464285820986,0.854818229118961
-0.348833645742776,0.151515696198592,0.214378591429922,PFKFB3,-1.07722595475259,0.819542374294793
0.335336742425984,0.162713437851311,0.227798812991836,RPL24,1.06352208569211,0.788576578939717
-0.19852440269332,0.176530684670673,0.244568552720828,PRPF31,-0.929663704127129,0.75317979438436
0.231029140444258,0.197094862001408,0.27024347057925,RPS4X,0.960665163306424,0.705324697047402
0.170757779005964,0.213032233379605,0.286308483010196,MAP1B,0.903555595305216,0.67155467956698
-0.288224406385675,0.215183164904588,0.286308483010196,PGAM5,-1.01640911424683,0.667191709190776
0.246193861563619,0.215269536097892,0.286308483010196,FMR1,0.975294414644537,0.667017425079825
-0.20202742338401,0.235993049952529,0.310763125185013,HNRNPK,-0.932981749973853,0.627100786910025
1.11886133598508,0.24224190440022,0.315864443972835,COL1A2,2.05664068953798,0.615750727932764
-0.197852983257548,0.266011443726302,0.343490505005808,WDR77,-0.92902836513068,0.575099679758853
-0.135706919023818,0.275127585172195,0.349891512169481,SNRPD2,-0.871075081021638,0.560465863672601
0.258715743364093,0.276230141186432,0.349891512169481,RPS9,0.98745530169121,0.558728934603348
0.179330280580139,0.30097509346423,0.377638560667383,HNRNPU,0.911579892983723,0.521469442009463
-0.200525699322398,0.333799328673314,0.414909445921036,HNRNPH1,-0.931558651074963,0.476514541095263
-0.114937921374977,0.420570009249543,0.517924178057308,PRDX1,-0.85207293542514,0.376161699984978
-0.145227962749935,0.459053410294961,0.553865146611338,EIF3A,-0.879846263972912,0.338136781898632
0.15307047472152,0.459163158131596,0.553865146611338,RPS3A,0.887099878630199,0.338032965692919
-0.253960594879238,0.462248355442545,0.553865146611338,SOD1,-0.982828528870106,0.335124625271003
-0.106920364060709,0.485411492828827,0.573684788995576,HNRNPA2B1,-0.844784901973329,0.313889945323712
-0.112244193114421,0.487416399672933,0.573684788995576,SPTAN1,-0.849621387357544,0.312099862579198
-0.160967370864181,0.513225104746991,0.598762622204823,RBM10,-0.894430281632233,0.289692107974383
0.111288254380323,0.523231381927748,0.6051284677947,CCT7,0.848752105014996,0.281306216156782
-0.142553190493505,0.534110359070588,0.612385153072312,TUBB,-0.877378298085519,0.27236899880756
-0.0920107161340837,0.609603690500571,0.687622318477499,SPINDOC,-0.831301096167532,0.214952412470323
